IID	PRS	PRS_Risk_Group	PRS_Percentile	sample	pop	super_pop	gender
HG03848	1.2106817800000005	High	94.08945686900958	HG03848	STU	SAS	male
HG03849	0.8940635000000001	Intermediate	63.9776357827476	HG03849	STU	SAS	female
HG03850	1.057982694	High	82.22843450479233	HG03850	STU	SAS	male
HG03851	0.6436058000000001	Intermediate	39.65654952076677	HG03851	STU	SAS	male
HG03854	1.313580101	High	97.84345047923324	HG03854	STU	SAS	male
HG03856	0.96736671	Intermediate	73.1629392971246	HG03856	STU	SAS	male
HG03857	0.571197527	Intermediate	34.30511182108626	HG03857	STU	SAS	female
HG03858	0.6516018999999998	Intermediate	40.41533546325879	HG03858	STU	SAS	female
HG03861	0.7806294799999999	Intermediate	51.837060702875405	HG03861	ITU	SAS	female
HG03862	0.53916972	Intermediate	31.90894568690096	HG03862	ITU	SAS	female
HG03863	0.8253537630000002	Intermediate	55.95047923322684	HG03863	ITU	SAS	female
HG03864	1.1314033	High	88.7779552715655	HG03864	ITU	SAS	male
HG03866	0.53857115	Intermediate	31.829073482428115	HG03866	ITU	SAS	male
HG03867	1.1005553900000002	High	86.26198083067092	HG03867	ITU	SAS	male
HG03868	0.3329262190000001	Intermediate	20.4073482428115	HG03868	ITU	SAS	female
HG03869	0.5793081	Intermediate	34.98402555910543	HG03869	ITU	SAS	male
HG03870	0.5010912399999997	Intermediate	29.19329073482428	HG03870	ITU	SAS	male
HG03871	0.907282	Intermediate	65.89456869009584	HG03871	ITU	SAS	male
HG03872	0.7388955400000001	Intermediate	48.68210862619809	HG03872	ITU	SAS	male
HG03873	0.8067518699999998	Intermediate	53.99361022364217	HG03873	ITU	SAS	female
HG03874	0.3714519799999999	Intermediate	22.12460063897764	HG03874	ITU	SAS	female
HG03875	0.45340308	Intermediate	27.036741214057507	HG03875	ITU	SAS	male
HG03882	0.961784295	Intermediate	72.56389776357828	HG03882	ITU	SAS	female
HG03884	0.6024230100000001	Intermediate	36.82108626198083	HG03884	STU	SAS	female
HG03885	0.25748347	Low	16.93290734824281	HG03885	STU	SAS	male
HG03886	1.491802266	High	99.76038338658148	HG03886	STU	SAS	female
HG03887	0.7593306799999998	Intermediate	50.15974440894568	HG03887	STU	SAS	male
HG03888	0.42346163	Intermediate	25.27955271565495	HG03888	STU	SAS	female
HG03890	0.8714504200000001	Intermediate	60.98242811501598	HG03890	STU	SAS	male
HG03894	0.8395776999999999	Intermediate	57.46805111821086	HG03894	STU	SAS	female
HG03895	0.7220111600000001	Intermediate	47.16453674121406	HG03895	STU	SAS	female
HG03896	0.7040878199999999	Intermediate	45.52715654952076	HG03896	STU	SAS	male
HG03897	0.54035391	Intermediate	32.108626198083066	HG03897	STU	SAS	female
HG03898	0.9028874	Intermediate	65.41533546325878	HG03898	STU	SAS	female
HG03899	0.8818512000000001	Intermediate	62.42012779552716	HG03899	STU	SAS	male
HG03900	1.2336741600000003	High	95.32747603833866	HG03900	STU	SAS	male
HG03902	0.5000435200000001	Intermediate	29.073482428115017	HG03902	BEB	SAS	male
HG03905	0.7219472740000001	Intermediate	47.12460063897764	HG03905	BEB	SAS	male
HG03907	1.05154051	High	81.66932907348243	HG03907	BEB	SAS	female
HG03908	0.5484872	Intermediate	32.66773162939297	HG03908	BEB	SAS	male
HG03910	0.3406709399999998	Intermediate	20.766773162939295	HG03910	BEB	SAS	female
HG03911	0.47120451	Intermediate	27.635782747603837	HG03911	BEB	SAS	male
HG03913	0.7269733	Intermediate	47.6038338658147	HG03913	BEB	SAS	female
HG03914	0.4316807200000001	Intermediate	25.559105431309906	HG03914	BEB	SAS	male
HG03916	0.53156578	Intermediate	31.190095846645367	HG03916	BEB	SAS	female
HG03917	0.54727659	Intermediate	32.587859424920126	HG03917	BEB	SAS	male
HG03919	0.5895632600000001	Intermediate	35.78274760383386	HG03919	BEB	SAS	female
HG03920	1.3869412200000002	High	98.96166134185304	HG03920	BEB	SAS	male
HG03922	0.58322016	Intermediate	35.38338658146965	HG03922	BEB	SAS	female
HG03925	0.63582365	Intermediate	39.25718849840256	HG03925	BEB	SAS	female
HG03926	0.539253118	Intermediate	31.948881789137378	HG03926	BEB	SAS	male
HG03928	0.968954629	Intermediate	73.40255591054313	HG03928	BEB	SAS	female
HG03931	0.3333145399999999	Intermediate	20.44728434504792	HG03931	BEB	SAS	female
HG03934	0.7338282300000001	Intermediate	48.20287539936102	HG03934	BEB	SAS	female
HG03937	0.7072326000000002	Intermediate	45.96645367412141	HG03937	BEB	SAS	female
HG03940	0.6484365200000002	Intermediate	39.97603833865815	HG03940	BEB	SAS	female
HG03941	0.9783345010000002	Intermediate	74.52076677316293	HG03941	BEB	SAS	male
HG03943	0.8927303350000001	Intermediate	63.73801916932907	HG03943	STU	SAS	male
HG03944	0.34118629	Intermediate	20.88658146964856	HG03944	STU	SAS	female
HG03945	0.7029918350000001	Intermediate	45.36741214057509	HG03945	STU	SAS	female
HG03947	0.6438616623000001	Intermediate	39.6964856230032	HG03947	STU	SAS	female
HG03949	0.80221902	Intermediate	53.51437699680511	HG03949	STU	SAS	female
HG03950	0.4334516999999999	Intermediate	25.678913738019173	HG03950	STU	SAS	male
HG03951	0.8663423909	Intermediate	60.4632587859425	HG03951	STU	SAS	female
HG03953	0.53679453	Intermediate	31.589456869009584	HG03953	STU	SAS	male
HG03955	0.48030529	Intermediate	27.95527156549521	HG03955	STU	SAS	female
HG03960	0.756416957	Intermediate	49.96006389776358	HG03960	ITU	SAS	male
HG03963	0.95794117	Intermediate	71.80511182108627	HG03963	ITU	SAS	male
HG03965	0.8145093000000001	Intermediate	54.87220447284346	HG03965	ITU	SAS	male
HG03967	1.21687282	High	94.52875399361022	HG03967	ITU	SAS	male
HG03968	0.6795703	Intermediate	42.85143769968051	HG03968	ITU	SAS	female
HG03969	0.91645188	Intermediate	66.81309904153355	HG03969	ITU	SAS	male
HG03971	0.92229562	Intermediate	67.57188498402556	HG03971	ITU	SAS	male
HG03973	0.65103396	Intermediate	40.37539936102236	HG03973	ITU	SAS	female
HG03974	0.8361620099999999	Intermediate	57.06869009584664	HG03974	ITU	SAS	male
HG03976	0.97156457	Intermediate	73.64217252396166	HG03976	ITU	SAS	male
HG03977	0.8620829999999999	Intermediate	59.864217252396166	HG03977	ITU	SAS	female
HG03978	1.04640501	High	81.23003194888179	HG03978	ITU	SAS	male
HG03985	0.8637779499999999	Intermediate	60.10383386581469	HG03985	STU	SAS	male
HG03986	0.7228598529999999	Intermediate	47.364217252396166	HG03986	STU	SAS	female
HG03989	0.493288716	Intermediate	28.594249201277957	HG03989	STU	SAS	female
HG03990	0.6866470299999999	Intermediate	43.5702875399361	HG03990	STU	SAS	male
HG03991	1.1744091700000003	High	92.13258785942492	HG03991	STU	SAS	male
HG03995	1.1843942099999998	High	92.81150159744408	HG03995	STU	SAS	female
HG03998	1.146922207	High	89.85623003194888	HG03998	STU	SAS	male
HG03999	0.62402091	Intermediate	38.57827476038339	HG03999	STU	SAS	male
HG04001	0.95099993	Intermediate	70.92651757188499	HG04001	ITU	SAS	female
HG04002	0.441127275	Intermediate	26.198083067092654	HG04002	ITU	SAS	male
HG04003	1.34926139	High	98.5623003194888	HG04003	STU	SAS	male
HG04006	0.8576000199999999	Intermediate	59.34504792332268	HG04006	STU	SAS	male
HG04014	0.57066489	Intermediate	34.225239616613415	HG04014	ITU	SAS	female
HG04015	0.5573012599999998	Intermediate	33.146964856230035	HG04015	ITU	SAS	male
HG04017	0.7466682200000002	Intermediate	49.40095846645367	HG04017	ITU	SAS	male
HG04018	0.7294904999999999	Intermediate	47.763578274760384	HG04018	ITU	SAS	female
HG04019	1.0829259799999995	High	84.34504792332268	HG04019	ITU	SAS	male
HG04020	0.8313685000000001	Intermediate	56.66932907348243	HG04020	ITU	SAS	male
HG04022	0.482884401	Intermediate	28.19488817891374	HG04022	ITU	SAS	male
HG04023	0.8976195499999997	Intermediate	64.41693290734824	HG04023	ITU	SAS	male
HG04025	1.08679218	High	84.7444089456869	HG04025	ITU	SAS	female
HG04026	1.12922055	High	88.6182108626198	HG04026	ITU	SAS	female
HG04029	0.916068811	Intermediate	66.77316293929712	HG04029	STU	SAS	female
HG04033	0.9300950400000004	Intermediate	68.41054313099042	HG04033	STU	SAS	male
HG04035	0.669965441	Intermediate	42.21246006389776	HG04035	STU	SAS	female
HG04038	0.5179519610000001	Intermediate	30.31150159744409	HG04038	STU	SAS	female
HG04039	1.181062509	High	92.61182108626198	HG04039	STU	SAS	male
HG04042	0.86549972	Intermediate	60.3035143769968	HG04042	STU	SAS	female
HG04047	1.0872931099999998	High	84.82428115015975	HG04047	STU	SAS	female
HG04054	0.672220293	Intermediate	42.29233226837061	HG04054	ITU	SAS	female
HG04056	0.6465944700000001	Intermediate	39.85623003194888	HG04056	ITU	SAS	male
HG04059	0.6422182299999999	Intermediate	39.53674121405751	HG04059	ITU	SAS	female
HG04060	0.40389805	Intermediate	24.24121405750799	HG04060	ITU	SAS	male
HG04061	0.3173771199999999	Low	19.60862619808307	HG04061	ITU	SAS	male
HG04062	0.7051438899999999	Intermediate	45.766773162939295	HG04062	ITU	SAS	female
HG04063	0.8978912399999998	Intermediate	64.45686900958466	HG04063	ITU	SAS	female
HG04070	0.6555323700000001	Intermediate	40.774760383386585	HG04070	ITU	SAS	female
HG04075	0.6812286859999999	Intermediate	43.0111821086262	HG04075	STU	SAS	female
HG04076	0.59935932	Intermediate	36.62140575079872	HG04076	ITU	SAS	female
HG04080	0.6597833999999999	Intermediate	41.1741214057508	HG04080	ITU	SAS	male
HG04090	0.5802857382999999	Intermediate	35.1038338658147	HG04090	ITU	SAS	female
HG04093	0.36586207	Intermediate	21.765175718849843	HG04093	ITU	SAS	male
HG04094	0.927511424	Intermediate	68.09105431309904	HG04094	ITU	SAS	male
HG04096	0.4976793699999999	Intermediate	28.953674121405747	HG04096	ITU	SAS	male
HG04098	0.8534117430000002	Intermediate	58.66613418530351	HG04098	ITU	SAS	male
HG04099	0.8109651433000001	Intermediate	54.592651757188506	HG04099	STU	SAS	female
HG04100	0.8241973799999999	Intermediate	55.71086261980831	HG04100	STU	SAS	male
HG04106	0.9534889000000002	Intermediate	71.24600638977637	HG04106	STU	SAS	female
HG04107	0.7622439700000002	Intermediate	50.35942492012779	HG04107	STU	SAS	male
HG04118	0.39203187	Intermediate	23.242811501597444	HG04118	ITU	SAS	female
HG04131	0.315685944	Low	19.4888178913738	HG04131	BEB	SAS	male
HG04134	0.6743199500000002	Intermediate	42.49201277955272	HG04134	BEB	SAS	male
HG04140	0.8169882269999998	Intermediate	55.15175718849841	HG04140	BEB	SAS	male
HG04141	0.6825941120000002	Intermediate	43.29073482428115	HG04141	BEB	SAS	female
HG04144	0.43929983	Intermediate	25.998402555910545	HG04144	BEB	SAS	female
HG04146	1.103640866	High	86.54153354632588	HG04146	BEB	SAS	male
HG04152	0.6565111199999999	Intermediate	40.93450479233226	HG04152	BEB	SAS	male
HG04153	0.53681298	Intermediate	31.62939297124601	HG04153	BEB	SAS	female
HG04155	0.7802320399999998	Intermediate	51.79712460063898	HG04155	BEB	SAS	male
HG04156	0.68246673	Intermediate	43.2108626198083	HG04156	BEB	SAS	female
HG04158	0.8812460900000002	Intermediate	62.14057507987221	HG04158	BEB	SAS	male
HG04159	1.15865668	High	90.97444089456869	HG04159	BEB	SAS	female
HG04161	0.56024376	Intermediate	33.266773162939295	HG04161	BEB	SAS	male
HG04162	1.3915470009999995	High	99.00159744408946	HG04162	BEB	SAS	female
HG04164	0.83195348	Intermediate	56.70926517571885	HG04164	BEB	SAS	male
HG04171	0.60776936	Intermediate	37.38019169329074	HG04171	BEB	SAS	female
HG04173	0.9519040882	Intermediate	70.96645367412141	HG04173	BEB	SAS	male
HG04176	0.96159003	Intermediate	72.48402555910543	HG04176	BEB	SAS	male
HG04177	0.59605273	Intermediate	36.30191693290735	HG04177	BEB	SAS	female
HG04180	0.7719437510000001	Intermediate	51.11821086261981	HG04180	BEB	SAS	female
HG04182	0.79375596	Intermediate	52.99520766773163	HG04182	BEB	SAS	male
HG04183	0.8245809199999998	Intermediate	55.83067092651757	HG04183	BEB	SAS	female
HG04185	0.6695395759999999	Intermediate	42.13258785942492	HG04185	BEB	SAS	male
HG04186	0.5321494515000003	Intermediate	31.230031948881788	HG04186	BEB	SAS	female
HG04188	0.77634882	Intermediate	51.31789137380191	HG04188	BEB	SAS	male
HG04189	0.95890299	Intermediate	71.96485623003196	HG04189	BEB	SAS	female
HG04194	0.5250385599999999	Intermediate	30.591054313099043	HG04194	BEB	SAS	male
HG04195	0.8759809900000003	Intermediate	61.62140575079872	HG04195	BEB	SAS	female
HG04198	0.36863556	Intermediate	22.004792332268373	HG04198	ITU	SAS	male
HG04200	0.356239	Intermediate	21.48562300319489	HG04200	ITU	SAS	female
HG04202	0.5141072999999998	Intermediate	30.07188498402556	HG04202	ITU	SAS	female
HG04206	0.8040759900000001	Intermediate	53.71405750798722	HG04206	ITU	SAS	male
HG04209	0.7658261799999999	Intermediate	50.71884984025559	HG04209	ITU	SAS	female
HG04210	0.28974901	Low	18.45047923322684	HG04210	STU	SAS	male
HG04211	0.90320099	Intermediate	65.49520766773162	HG04211	ITU	SAS	male
HG04212	0.7057324170000001	Intermediate	45.80670926517572	HG04212	ITU	SAS	female
HG04214	0.6542842300000001	Intermediate	40.57507987220447	HG04214	ITU	SAS	female
HG04216	0.51221567	Intermediate	29.87220447284345	HG04216	ITU	SAS	female
HG04219	0.53352553	Intermediate	31.429712460063897	HG04219	ITU	SAS	male
HG04222	0.6131816600000001	Intermediate	37.85942492012779	HG04222	ITU	SAS	male
HG04225	0.5273269999999999	Intermediate	31.03035143769968	HG04225	ITU	SAS	male
HG04227	1.0939607299999998	High	85.54313099041534	HG04227	STU	SAS	female
HG04229	0.8936140900000001	Intermediate	63.857827476038345	HG04229	STU	SAS	male
HG04235	0.5997756123099999	Intermediate	36.70127795527157	HG04235	ITU	SAS	male
HG04238	0.8108794100000002	Intermediate	54.51277955271565	HG04238	ITU	SAS	male
HG04239	0.9853621500000002	Intermediate	75.07987220447284	HG04239	ITU	SAS	male
NA06984	0.17896954	Low	13.658146964856227	NA06984	CEU	EUR	male
NA06985	-0.1230105599999999	Low	4.39297124600639	NA06985	CEU	EUR	female
NA06986	0.139494117	Low	12.340255591054312	NA06986	CEU	EUR	male
NA06989	-0.4353522	Low	0.5591054313099041	NA06989	CEU	EUR	female
NA06994	-0.1309126190000001	Low	4.15335463258786	NA06994	CEU	EUR	male
NA07000	-0.43535643	Low	0.5191693290734825	NA07000	CEU	EUR	female
NA07037	0.6905416169999998	Intermediate	43.96964856230032	NA07037	CEU	EUR	female
NA07048	-0.25646234	Low	2.476038338658147	NA07048	CEU	EUR	male
NA07051	-0.09968056	Low	4.912140575079873	NA07051	CEU	EUR	male
NA07056	0.0110830999999999	Low	7.947284345047924	NA07056	CEU	EUR	female
NA07347	-0.1992819659999999	Low	3.035143769968051	NA07347	CEU	EUR	male
NA07357	0.44123058	Intermediate	26.238019169329075	NA07357	CEU	EUR	male
NA10847	-0.0969773899999999	Low	5.071884984025559	NA10847	CEU	EUR	female
NA10851	0.3663232	Intermediate	21.80511182108626	NA10851	CEU	EUR	male
NA11829	-0.336019056	Low	1.5575079872204471	NA11829	CEU	EUR	male
NA11830	-0.06074932	Low	5.8706070287539935	NA11830	CEU	EUR	female
NA11831	0.01049174	Low	7.867412140575079	NA11831	CEU	EUR	male
NA11832	-0.2332898639999999	Low	2.675718849840256	NA11832	CEU	EUR	female
NA11840	-0.0879812	Low	5.351437699680512	NA11840	CEU	EUR	female
NA11843	-0.0105185099999999	Low	7.1485623003194885	NA11843	CEU	EUR	male
NA11881	-0.5558198699999999	Low	0.0798722044728434	NA11881	CEU	EUR	male
NA11892	-0.132433592	Low	4.113418530351438	NA11892	CEU	EUR	female
NA11893	0.1639234	Low	13.059105431309902	NA11893	CEU	EUR	male
NA11894	-0.09893703	Low	4.992012779552716	NA11894	CEU	EUR	female
NA11918	0.39763863	Intermediate	23.682108626198083	NA11918	CEU	EUR	female
NA11919	0.2823715499999999	Low	18.091054313099043	NA11919	CEU	EUR	male
NA11920	-0.0543901549999999	Low	6.0303514376996805	NA11920	CEU	EUR	female
NA11930	0.5989814499999999	Intermediate	36.5814696485623	NA11930	CEU	EUR	male
NA11931	-0.0098045139999999	Low	7.2284345047923315	NA11931	CEU	EUR	female
NA11932	-0.4014435799999999	Low	0.7987220447284344	NA11932	CEU	EUR	male
NA11933	-0.5393186200000002	Low	0.1597444089456869	NA11933	CEU	EUR	female
NA11992	-0.23013815	Low	2.7555910543130997	NA11992	CEU	EUR	male
NA11994	0.1301046834	Low	11.900958466453677	NA11994	CEU	EUR	male
NA11995	0.00065517	Low	7.62779552715655	NA11995	CEU	EUR	female
NA12003	-0.5324490400000002	Low	0.1996805111821086	NA12003	CEU	EUR	male
NA12004	-0.30176979	Low	1.8370607028753996	NA12004	CEU	EUR	female
NA12005	-0.1260584999999999	Low	4.353035143769969	NA12005	CEU	EUR	male
NA12006	-0.12750731	Low	4.273162939297125	NA12006	CEU	EUR	female
NA12043	0.0401336299999999	Low	8.666134185303514	NA12043	CEU	EUR	male
NA12044	0.3248680809999999	Low	19.92811501597444	NA12044	CEU	EUR	female
NA12045	-0.0990466999999999	Low	4.952076677316294	NA12045	CEU	EUR	male
NA12046	0.50429036	Intermediate	29.35303514376997	NA12046	CEU	EUR	female
NA12058	0.4209463599999999	Intermediate	25.119808306709263	NA12058	CEU	EUR	female
NA12144	0.38223874	Intermediate	22.843450479233223	NA12144	CEU	EUR	male
NA12154	0.22736167	Low	15.455271565495208	NA12154	CEU	EUR	male
NA12155	0.3121890699999999	Low	19.12939297124601	NA12155	CEU	EUR	male
NA12156	0.3179093700000001	Low	19.768370607028757	NA12156	CEU	EUR	female
NA12234	0.21117331	Low	14.77635782747604	NA12234	CEU	EUR	female
NA12249	0.2359969699999999	Low	15.814696485623005	NA12249	CEU	EUR	female
NA12272	0.25582792	Low	16.85303514376997	NA12272	CEU	EUR	male
NA12273	-0.3638948700000001	Low	1.2779552715654952	NA12273	CEU	EUR	female
NA12275	-0.19220484	Low	3.1948881789137378	NA12275	CEU	EUR	female
NA12282	0.30809056	Low	18.96964856230032	NA12282	CEU	EUR	male
NA12283	-0.05365498	Low	6.070287539936102	NA12283	CEU	EUR	female
NA12286	0.317404354	Low	19.64856230031949	NA12286	CEU	EUR	male
NA12287	0.2908018599999999	Low	18.53035143769968	NA12287	CEU	EUR	female
NA12340	-0.0580521076999999	Low	5.910543130990416	NA12340	CEU	EUR	male
NA12341	0.6132290699999999	Intermediate	37.89936102236422	NA12341	CEU	EUR	female
NA12342	-0.17423343	Low	3.3945686900958463	NA12342	CEU	EUR	male
NA12347	0.2235752539999999	Low	15.175718849840257	NA12347	CEU	EUR	male
NA12348	-0.1999885499999999	Low	2.955271565495208	NA12348	CEU	EUR	female
NA12383	-0.22871389	Low	2.8354632587859427	NA12383	CEU	EUR	female
NA12399	-0.1362859199999999	Low	4.033546325878594	NA12399	CEU	EUR	male
NA12400	-0.3373741759999999	Low	1.5175718849840254	NA12400	CEU	EUR	female
NA12413	0.06694395	Low	9.624600638977636	NA12413	CEU	EUR	male
NA12414	-0.2934703459999999	Low	1.996805111821086	NA12414	CEU	EUR	female
NA12489	-0.11633312	Low	4.672523961661343	NA12489	CEU	EUR	female
NA12546	0.16251245	Low	12.979233226837062	NA12546	CEU	EUR	male
NA12716	-0.0262461999999999	Low	6.629392971246007	NA12716	CEU	EUR	male
NA12717	0.6203527100000001	Intermediate	38.37859424920128	NA12717	CEU	EUR	female
NA12718	0.3214722999999999	Low	19.88817891373802	NA12718	CEU	EUR	female
NA12748	-0.1677028899999999	Low	3.5543130990415333	NA12748	CEU	EUR	male
NA12749	0.23780721	Low	16.01437699680511	NA12749	CEU	EUR	female
NA12750	-0.3760651599999999	Low	1.15814696485623	NA12750	CEU	EUR	male
NA12751	0.1214533929999999	Low	11.541533546325878	NA12751	CEU	EUR	female
NA12760	0.09527204	Low	10.742811501597444	NA12760	CEU	EUR	male
NA12761	-0.10053678	Low	4.872204472843451	NA12761	CEU	EUR	female
NA12762	0.16571987	Low	13.138977635782748	NA12762	CEU	EUR	male
NA12763	-0.24529902	Low	2.5958466453674123	NA12763	CEU	EUR	female
NA12775	0.1120274299999999	Low	11.142172523961662	NA12775	CEU	EUR	male
NA12776	-0.0893398199999999	Low	5.271565495207668	NA12776	CEU	EUR	female
NA12777	-0.3885350564	Low	0.998402555910543	NA12777	CEU	EUR	male
NA12778	0.4420438200000001	Intermediate	26.31789137380192	NA12778	CEU	EUR	female
NA12812	0.04391876	Low	8.706070287539937	NA12812	CEU	EUR	male
NA12813	-0.12217447	Low	4.472843450479233	NA12813	CEU	EUR	female
NA12814	0.5236788	Intermediate	30.5111821086262	NA12814	CEU	EUR	male
NA12815	0.0165961	Low	8.146964856230031	NA12815	CEU	EUR	female
NA12827	0.08468722	Low	10.22364217252396	NA12827	CEU	EUR	male
NA12828	0.2775631700000001	Low	17.731629392971247	NA12828	CEU	EUR	female
NA12829	0.15389855	Low	12.73961661341853	NA12829	CEU	EUR	male
NA12830	0.1218630859999999	Low	11.5814696485623	NA12830	CEU	EUR	female
NA12842	0.1920257799999999	Low	14.257188498402556	NA12842	CEU	EUR	male
NA12843	0.1820874599999999	Low	13.777955271565496	NA12843	CEU	EUR	female
NA12872	0.5146911199999998	Intermediate	30.11182108626198	NA12872	CEU	EUR	male
NA12873	0.0209837769999999	Low	8.266773162939298	NA12873	CEU	EUR	female
NA12874	-0.0822351	Low	5.391373801916933	NA12874	CEU	EUR	male
NA12878	0.2833409	Low	18.250798722044728	NA12878	CEU	EUR	female
NA12889	0.27672429	Low	17.691693290734825	NA12889	CEU	EUR	male
NA12890	-0.1571939799999999	Low	3.674121405750799	NA12890	CEU	EUR	female
NA18486	1.1611883099999998	High	91.29392971246008	NA18486	YRI	AFR	male
NA18488	1.1027652419999998	High	86.46166134185303	NA18488	YRI	AFR	female
