IID	PRS
HG02134	-1.0262550000000001
HG02136	-1.06694
HG02137	-1.05403
HG02138	-1.021193
HG02139	-0.9443010000000001
HG02140	-0.576625
HG02141	-0.5293309999999999
HG02142	-0.614193
HG02143	-0.06178299999999999
HG02144	-0.7270350000000001
HG02146	-1.16588
HG02147	-0.960832
HG02150	-0.7721599999999998
HG02151	-1.0813840000000003
HG02152	-0.8655159999999998
HG02153	-0.738869
HG02154	-0.9829760000000001
HG02155	-1.029793
HG02156	-0.848019
HG02164	-0.8548800000000002
HG02165	-0.9287979999999999
HG02166	-1.0739740000000002
HG02178	-1.123709
HG02179	-0.5374680000000001
HG02180	-0.9909709999999999
HG02181	-0.48421699999999995
HG02182	-0.9274570000000001
HG02184	-1.0633699999999997
HG02185	-0.494845
HG02186	-0.939586
HG02187	-1.1401930000000005
HG02188	-0.4740930000000001
HG02190	-0.7660250000000001
HG02215	-0.8285039999999999
HG02219	-1.137178
HG02220	-0.8828180000000001
HG02221	-1.195091
HG02223	-0.586458
HG02224	-1.5694110000000006
HG02230	-1.347633
HG02231	-1.221175
HG02232	-1.014172
HG02233	-0.9464649999999999
HG02235	-1.5788059999999997
HG02236	-1.0943740000000002
HG02238	-1.134942
HG02239	-1.2019730000000004
HG02250	-0.7199739999999999
HG02252	-0.45409
HG02253	-0.9915790000000001
HG02255	-0.8955309999999999
HG02256	-0.7522909999999998
