IID	PRS
HG01134	0.6125709600000001
HG01136	0.944328205
HG01137	0.5680668600000002
HG01139	0.47615287
HG01140	0.39388961999999994
HG01142	0.66534964
HG01148	0.52599402
HG01149	0.8591102509999999
HG01161	1.04852592
HG01162	0.5735724629999999
HG01164	0.28176297
HG01167	1.024209741
HG01168	-0.38690099599999994
HG01170	0.6538651799999998
HG01171	0.38139068
HG01173	0.5831008200000001
HG01174	0.051272199999999976
HG01176	0.31310664
HG01177	0.4807106
HG01182	-0.020539999999999947
HG01183	0.47186622
HG01187	0.7003051800000001
HG01188	0.3656405
HG01190	0.839942841
HG01191	0.29538046999999995
HG01197	0.04451706
HG01198	0.48123087000000003
HG01200	0.007679690999999975
HG01204	0.5418783399999999
HG01205	0.31480465299999993
HG01241	0.9242560890000001
HG01242	0.5997140599999998
HG01247	0.21474484629999996
HG01248	0.33723632
HG01250	0.6602891399999999
HG01251	0.313741526
HG01253	0.5971964801099999
HG01254	0.36777171
HG01256	0.56543554
HG01257	0.2706914899999999
HG01259	0.65077806
HG01260	0.5022302651
HG01269	0.42213181
HG01271	0.5706773310000001
HG01272	0.34091780000000005
HG01275	-0.08832641999999996
HG01277	0.7668384299999998
HG01280	0.42526623
HG01281	0.8264490860000001
HG01284	0.41581032
HG01286	0.6088880899999999
HG01302	0.3126413659999999
HG01303	0.7832847300000001
HG01305	0.6348466
HG01308	0.374793317
HG01311	0.47432763
HG01312	0.26427516
HG01323	0.33846770200000004
HG01325	0.30832774
HG01326	0.5262382289999998
HG01334	0.07679180000000002
HG01341	1.2487045
HG01342	0.847965685
HG01344	0.5604675899999999
HG01345	0.07119870199999995
HG01348	0.31557944999999993
HG01350	0.5324049700000001
HG01351	0.5811775000000001
HG01353	0.22068289999999996
HG01354	0.0874801
HG01356	0.27368982000000003
HG01357	0.32794006000000003
HG01359	0.40083773600000006
HG01360	0.34546286000000004
HG01362	0.5430801000000001
HG01363	0.3941567
HG01365	0.47799402
HG01366	0.18996256999999997
HG01369	0.83088088
HG01372	0.76350866
HG01374	0.15451046999999998
HG01375	0.5714038319999999
HG01377	0.62692234
HG01378	0.58049203
HG01383	0.5415248609999997
HG01384	0.5862876499999998
HG01389	0.71717732
HG01390	0.9523855870000001
HG01392	0.4209314369999999
HG01393	0.6645345900000001
HG01395	0.54261626
HG01396	-0.11816516000000002
HG01398	0.9351428000000002
HG01402	0.27404609799999996
HG01403	0.4813618059999999
HG01405	0.32541755
HG01412	0.6047445586000001
HG01413	0.8370534
HG01414	0.64849297
HG01431	0.6639647900000001
HG01432	0.3877219
HG01435	0.6041627800000001
HG01437	-0.16592192
HG01438	-0.06886725000000002
HG01440	0.8499602900000001
HG01441	0.8168888129999999
HG01443	0.53279823
HG01444	0.6556268900000003
HG01447	0.6204741600000001
HG01455	0.24694047000000005
HG01456	0.64605894
